customer_id,signup_date,city,age,gender,acquisition_channel,is_prime_member
C101687,01-11-2024,Bengaluru,33,M,Google Ads,0
C101688,08-12-2025,Mumbai,42,F,Google Ads,0
C101689,28-12-2025,Hyderabad,34,F,Instagram Ads,0
C101690,30-09-2024,Mumbai,40,M,Instagram Ads,0
C101691,19-11-2024,Mumbai,29,M,Organic,1
C101692,03-02-2025,Chennai,31,F,Referral,0
C101693,19-12-2025,Mumbai,32,F,Influencer,0
C101694,04-04-2025,Mumbai,27,M,Instagram Ads,0
C101695,21-03-2025,Mumbai,33,M,Offline Banner,1
C101696,21-10-2025,Delhi,43,M,Google Ads,0
C101697,21-10-2024,Delhi,44,F,Offline Banner,0
C101698,04-10-2025,Mumbai,42,M,Instagram Ads,1
C101699,16-12-2025,Pune,33,F,Organic  ,1
C101700,19-08-2024,Hyderabad,25,M,Referral,0
C101701,06-10-2024,Hyderabad,50,F,Google Ads,0
C101702,22-03-2025,Mumbai,26,M,Instagram Ads,0
C101703,13-03-2025,Bengaluru,43,M,Organic,0
C101704,22-08-2025,Mumbai,33,F,Instagram Ads,0
C101705,10-11-2024,Delhi,22,F,Referral,0
C101706,02-08-2025,Mumbai,19,M,Organic,0
C101707,28-08-2025,Bengaluru,42,F,Organic,0
C101708,10-11-2024,Delhi,26,F,Offline Banner,1
C101709,15-10-2025,Delhi,20,M,Google Ads,1
C101710,04-11-2024,Mumbai,28,F,Google Ads,0
C101711,17-11-2025,Mumbai,30,F,Google Ads,0
C101712,02-08-2025,Mumbai,33,F,Organic,1
C101713,05-12-2025,Delhi,33,F,Offline Banner,0
C101714,15-08-2025,Delhi,25,F,Offline Banner,0
C101715,24-07-2024,Mumbai,31,M,Offline Banner,1
C101716,18-03-2025,Delhi,44,F,Influencer,0
C101717,17-03-2025,Mumbai,22,F,Offline Banner  ,0
C101718,24-05-2024,Delhi,34,F,Google Ads,1
C101719,15-11-2025,Hyderabad,22,M,Offline Banner,0
C101720,12-08-2025,Mumbai,27,F,Organic,0
C101721,24-10-2025,Mumbai,40,M,Instagram Ads,1
C101722,09-08-2025,Delhi,18,F,Instagram Ads,0
C101723,21-03-2025,Delhi,47,M,Instagram Ads,0
C101724,30-08-2025,Delhi,20,F,Organic,1
C101725,11-11-2024,Chennai,18,M,Organic,0
C101726,13-04-2025,Pune,31,F,Instagram Ads,0
C101727,10-07-2024,Delhi,27,M,Organic,0
C101728,14-12-2025,Bengaluru,26,F,Instagram Ads,0
C101729,04-04-2024,Delhi,36,M,Influencer,1
C101730,19-03-2025,Delhi,,F,Influencer,1
C101731,10-09-2024,Hyderabad,35,M,Offline Banner,0
C101732,30-12-2025,Delhi,37,M,Instagram Ads,0
C101733,31-03-2025,Mumbai,20,M,Offline Banner,0
C101734,06-09-2024,Bengaluru,39,F,Google Ads,0
C101735,05-07-2025,Bengaluru,37,F,Google Ads,0
C101736,08-11-2025,Chennai,43,M,Referral,0
C101737,19-03-2025,Hyderabad,31,F,Organic,1
C101738,09-07-2024,Hyderabad,24,F,Offline Banner,0
C101739,11-10-2024,Mumbai,41,M,Referral,1
C101740,08-11-2025,Delhi,31,F,Offline Banner,0
C101741,24-09-2025,Hyderabad,45,M,Google Ads,1
C101742,02-11-2024,Chennai,,M,Google Ads,1
C101743,22-01-2025,Mumbai,30,F,Referral,0
C101744,15-06-2025,Chennai,23,M,Google Ads,0
C101745,07-09-2025,Delhi,30,M,Offline Banner,0
C101746,12-07-2025,Mumbai,38,F,Organic  ,0
C101747,30-07-2025,Delhi,18,F,Referral,0
C101748,30-09-2024,Mumbai,27,M,Organic  ,0
C101749,10-10-2025,Hyderabad,18,M,Referral,0
C101750,20-11-2024,Mumbai,22,F,Instagram Ads,0
C101751,08-11-2024,Pune,26,F,Referral,0
C101752,29-11-2025,Bengaluru,28,F,Organic,1
C101753,19-10-2025,Mumbai,33,M,Offline Banner,0
C101754,14-11-2024,Hyderabad,36,F,Instagram Ads,0
C101755,30-01-2025,Delhi,42,M,Referral  ,0
C101756,27-04-2024,Hyderabad,43,F,Instagram Ads,0
C101757,10-10-2025,Delhi,40,M,Instagram Ads,0
C101758,09-05-2024,Mumbai,,F,Organic,0
C101759,18-02-2025,Bengaluru,32,M,Instagram Ads,0
C101760,06-06-2025,Pune,26,F,Organic,0
C101761,06-03-2024,Bengaluru,33,M,Referral,0
C101762,29-12-2024,Bengaluru,,F,Instagram Ads,0
C101763,27-12-2025,Hyderabad,21,F,Referral,0
C101764,30-07-2024,Delhi,42,M,Instagram Ads,0
C101765,29-10-2024,Pune,44,M,Influencer,0
C101766,14-04-2025,Mumbai,24,M,Instagram Ads,0
C101767,02-02-2025,Delhi,35,M,Instagram Ads,0
C101768,03-12-2025,Mumbai,25,M,Organic,0
C101769,01-09-2025,Delhi,30,M,Offline Banner,0
C101770,09-06-2025,Delhi,26,F,Influencer,0
C101771,25-03-2024,Mumbai,25,F,Google Ads,0
C101772,25-01-2025,Delhi,32,M,Instagram Ads,1
C101773,25-08-2025,Bengaluru,18,M,Organic,0
C101774,21-02-2025,Bengaluru,26,F,Influencer,0
C101775,16-09-2024,Bengaluru,63,M,Google Ads,0
C101776,15-02-2025,Mumbai,18,M,Google Ads,0
C101777,31-03-2025,Hyderabad,27,M,Instagram Ads,0
C101778,25-07-2024,Delhi,33,M,Instagram Ads,1
C101779,16-08-2025,Bengaluru,29,M,Referral  ,0
C101780,29-05-2024,Mumbai,24,F,Instagram Ads,0
C101781,24-11-2024,Bengaluru,38,M,Instagram Ads,1
C101782,21-09-2024,Mumbai,32,F,Instagram Ads,1
C101783,03-11-2025,Hyderabad,26,F,Referral,0
C101784,14-09-2024,Pune,37,F,Instagram Ads,0
C101785,20-07-2024,Hyderabad,26,M,Referral,1
C101786,25-11-2024,Delhi,24,M,Offline Banner,0
C101787,08-10-2024,Mumbai,35,M,Instagram Ads,0
C101788,07-11-2025,Chennai,20,M,Organic,1
C101789,17-10-2024,Mumbai,45,F,Influencer,1
C101790,18-12-2025,Chennai,43,M,Google Ads,0
C101791,31-12-2024,Mumbai,35,F,Instagram Ads,0
C101792,23-08-2025,Chennai,26,F,Instagram Ads,1
C101793,10-09-2024,Chennai,22,F,Organic,0
C101794,29-10-2025,Bengaluru,18,F,Referral,0
C101795,21-05-2025,Delhi,43,F,Instagram Ads,1
C101796,26-07-2024,Mumbai,23,F,Influencer,0
C101797,09-12-2025,Chennai,33,M,Organic,1
C101798,07-10-2024,Pune,32,M,Google Ads,0
C101799,25-01-2025,Delhi,18,M,Organic  ,1
C101800,03-07-2025,Mumbai,26,M,Google Ads,1
C101801,13-08-2024,Pune,21,M,Organic,0
C101802,01-02-2024,Bengaluru,37,M,Instagram Ads,1
C101803,20-12-2025,Pune,37,M,Organic,1
C101804,08-10-2024,Pune,29,F,Instagram Ads,1
C101805,20-04-2024,Pune,24,M,Referral,0
C101806,09-07-2025,Delhi,32,F,Instagram Ads,1
C101807,15-02-2025,Delhi,39,M,Organic,0
C101808,06-02-2025,Delhi,19,F,Instagram Ads,0
C101809,04-04-2025,Chennai,47,M,Instagram Ads  ,0
C101810,21-10-2025,Mumbai,29,F,Instagram Ads,0
C101811,07-07-2025,Delhi,30,M,Instagram Ads,0
C101812,10-05-2024,Mumbai,43,M,Organic,0
C101813,15-03-2024,Mumbai,30,F,Offline Banner,1
C101814,01-10-2025,Pune,30,F,Organic,0
C101815,13-10-2025,Hyderabad,,M,Influencer,0
C101816,14-08-2024,Hyderabad,26,F,Instagram Ads,1
C101817,30-04-2025,Delhi,25,M,Instagram Ads,0
C101818,12-11-2024,Chennai,18,M,Referral,0
C101819,01-10-2025,Delhi,18,F,Offline Banner,0
C101820,30-08-2024,Bengaluru,29,M,Organic,0
C101821,22-03-2025,Delhi,19,M,Google Ads,1
C101822,15-12-2025,Delhi,36,M,Instagram Ads,1
C101823,10-09-2024,Delhi,29,M,Instagram Ads,1
C101824,22-01-2025,Bengaluru,18,M,Google Ads,1
C101825,22-12-2024,Bengaluru,43,M,Organic,0
C101826,16-02-2025,Delhi,27,F,Instagram Ads  ,1
C101827,29-04-2025,Mumbai,,M,Influencer,1
C101828,29-03-2024,Pune,44,M,Offline Banner,1
C101829,12-07-2024,Delhi,30,F,Influencer,0
C101830,19-11-2024,Delhi,31,M,Offline Banner,0
C101831,08-12-2024,Mumbai,42,M,Instagram Ads,0
C101832,30-09-2025,Pune,28,F,Offline Banner,0
C101833,22-11-2025,Delhi,39,F,Google Ads,0
C101834,30-08-2025,Chennai,30,M,Influencer,0
C101835,27-07-2024,Mumbai,32,F,Instagram Ads,0
C101836,15-12-2025,Mumbai,32,F,Referral,0
C101837,25-08-2025,Delhi,,F,Instagram Ads,0
C101838,03-06-2025,Hyderabad,26,M,Instagram Ads,0
C101839,13-01-2025,Delhi,25,M,Offline Banner,1
C101840,03-04-2024,Bengaluru,20,M,Influencer,1
C101841,04-12-2024,Delhi,27,F,Referral,0
C101842,16-12-2024,Mumbai,28,F,Referral,1
C101843,04-11-2025,Pune,34,F,Organic,0
C101844,15-08-2024,Hyderabad,30,M,Google Ads,0
C101845,25-05-2025,Delhi,39,M,Organic,0
C101846,08-08-2025,Bengaluru,39,F,Referral,0
C101847,26-08-2025,Bengaluru,41,F,Organic,0
C101848,06-06-2024,Delhi,29,M,Offline Banner  ,0
C101849,02-10-2025,Mumbai,26,F,Referral,0
C101850,12-02-2025,Mumbai,20,F,Google Ads,1
C101851,17-05-2025,Mumbai,,M,Offline Banner,0
C101852,26-11-2024,Hyderabad,21,M,Offline Banner,1
C101853,16-10-2025,Delhi,23,M,Offline Banner,0
C101854,21-12-2025,Delhi,32,F,Referral,0
C101855,17-03-2025,Mumbai,28,M,Google Ads,1
C101856,26-02-2025,Chennai,42,M,Google Ads,1
C101857,23-09-2025,Hyderabad,24,F,Instagram Ads,0
C101858,26-06-2024,Delhi,31,M,Organic,0
C101859,23-09-2025,Mumbai,18,M,Instagram Ads,0
C101860,08-11-2025,Delhi,40,F,Organic,0
C101861,19-02-2025,Bengaluru,18,F,Offline Banner,0
C101862,24-11-2025,Mumbai,50,M,Offline Banner,0
C101863,22-10-2025,Chennai,30,M,Instagram Ads,0
C101864,02-03-2025,Delhi,28,F,Google Ads,0
C101865,27-07-2024,Bengaluru,30,F,Influencer,0
C101866,26-07-2024,Hyderabad,22,M,Referral,1
C101867,27-08-2025,Pune,36,F,Influencer,1
C101868,31-10-2025,Mumbai,27,F,Influencer,0
C101869,03-02-2025,Hyderabad,28,M,Referral,0
C101870,18-02-2025,Mumbai,41,M,Google Ads,0
C101871,13-07-2025,Mumbai,18,F,Referral,0
C101872,16-11-2025,Pune,29,M,Organic,0
C101873,20-05-2025,Chennai,,F,Google Ads,0
C101874,23-12-2025,Hyderabad,32,F,Organic,0
C101875,19-09-2025,Mumbai,26,F,Offline Banner,0
C101876,08-05-2024,Pune,28,M,Google Ads,0
C101877,18-06-2025,Delhi,45,F,Offline Banner,0
C101878,27-09-2025,Delhi,34,M,Organic,0
C101879,02-04-2025,Bengaluru,24,M,Influencer,1
C101880,09-03-2025,Mumbai,36,M,Instagram Ads,0
C101881,04-03-2024,Chennai,31,F,Google Ads,0
C101882,08-01-2025,Mumbai,36,M,Google Ads,0
C101883,26-11-2024,Mumbai,29,F,Google Ads,0
C101884,08-03-2025,Bengaluru,24,M,Instagram Ads,0
C101885,28-02-2025,Hyderabad,18,F,Influencer,0
C101886,11-08-2025,Mumbai,40,M,Google Ads,0
C101887,24-03-2024,Delhi,36,M,Offline Banner,1
C101888,25-12-2025,Hyderabad,33,Other,Referral,1
C101889,03-09-2025,Mumbai,36,M,Instagram Ads,0
C101890,08-12-2025,Delhi,40,M,Referral,0
C101891,21-11-2024,Bengaluru,18,F,Offline Banner,1
C101892,05-09-2025,Delhi,31,F,Referral,0
C101893,02-07-2025,Chennai,18,M,Instagram Ads,1
C101894,25-01-2025,Bengaluru,27,F,Offline Banner,0
C101895,01-11-2024,Chennai,33,F,Instagram Ads,0
C101896,30-09-2024,Mumbai,28,M,Organic,0
C101897,11-05-2025,Chennai,45,M,Referral,0
C101898,01-12-2024,Delhi,28,M,Google Ads,0
C101899,28-12-2025,Delhi,24,M,Google Ads,0
C101900,05-07-2025,Delhi,31,M,Offline Banner,0
C101901,14-02-2024,Mumbai,22,M,Offline Banner,1
C101902,13-01-2025,Delhi,23,M,Referral,0
C101903,18-02-2025,Bengaluru,38,M,Google Ads,0
C101904,18-01-2025,Mumbai,38,M,Instagram Ads,1
C101905,16-03-2025,Mumbai,32,M,Instagram Ads,0
C101906,03-07-2024,Bengaluru,35,F,Referral,0
C101907,14-07-2025,Delhi,47,F,Google Ads,1
C101908,04-06-2025,Hyderabad,30,M,Instagram Ads,0
C101909,02-11-2024,Bengaluru,24,M,Referral,1
C101910,22-07-2025,Chennai,35,F,Organic,0
C101911,09-02-2025,Mumbai,37,F,Influencer,0
C101912,15-08-2025,Chennai,38,M,Referral,1
C101913,27-05-2024,Bengaluru,40,M,Organic,0
C101914,19-12-2025,Chennai,38,M,Google Ads,0
C101915,23-06-2024,Delhi,35,F,Referral,0
C101916,01-11-2024,Hyderabad,36,F,Organic,0
C101917,17-06-2024,Pune,,F,Organic,0
C101918,06-10-2024,Delhi,18,F,Google Ads,0
C101919,30-04-2025,Bengaluru,18,F,Referral,0
C101920,31-01-2024,Pune,22,M,Offline Banner,0
C101921,03-10-2025,Bengaluru,37,F,Organic,0
C101922,28-06-2025,Delhi,27,M,Organic,0
C101923,19-08-2024,Hyderabad,32,M,Influencer,0
C101924,26-06-2024,Delhi,43,M,Instagram Ads,0
C101925,30-05-2025,Pune,39,F,Referral,0
C101926,08-08-2025,Delhi,18,F,Offline Banner,0
C101927,15-11-2024,Delhi,36,F,Google Ads,0
C101928,12-11-2024,Mumbai,31,M,Google Ads,1
C101929,14-03-2024,Bengaluru,25,M,Organic,0
C101930,26-10-2025,Chennai,28,M,Instagram Ads,1
C101931,24-03-2025,Delhi,28,M,Referral,0
C101932,11-06-2025,Delhi,20,M,Instagram Ads,0
C101933,20-04-2024,Mumbai,,M,Referral,0
C101934,27-09-2024,Pune,48,F,Organic,0
C101935,02-04-2024,Mumbai,39,F,Google Ads,0
C101936,28-07-2025,Mumbai,18,M,Google Ads,0
C101937,03-09-2025,Bengaluru,33,F,Google Ads,0
C101938,22-03-2025,Mumbai,,M,Google Ads,0
C101939,01-07-2025,Mumbai,23,M,Referral,1
C101940,22-05-2025,Mumbai,21,F,Google Ads,0
C101941,28-08-2025,Pune,38,F,Influencer,0
C101942,15-08-2025,Chennai,31,M,Organic,1
C101943,16-04-2024,Hyderabad,27,F,Google Ads,1
C101944,02-11-2024,Mumbai,35,F,Instagram Ads,0
C101945,15-06-2025,Bengaluru,47,M,Instagram Ads,1
C101946,23-12-2024,Delhi,33,F,Referral,0
C101947,29-09-2024,Hyderabad,33,M,Instagram Ads,0
C101948,12-08-2025,Bengaluru,30,F,Instagram Ads,1
C101949,16-09-2024,Pune,27,F,Google Ads  ,0
C101950,09-05-2025,Delhi,37,F,Offline Banner,0
C101951,13-12-2024,Hyderabad,29,M,Organic,0
C101952,17-08-2024,Hyderabad,34,M,Influencer,0
C101953,26-01-2025,Mumbai,43,F,Instagram Ads,0
C101954,07-08-2025,Bengaluru,36,M,Instagram Ads,0
C101955,04-10-2024,Chennai,20,F,Instagram Ads,0
C101956,17-06-2025,Chennai,20,M,Offline Banner,0
C101957,10-04-2025,Hyderabad,41,M,Google Ads,1
C101958,21-04-2024,Delhi,30,M,Referral,0
C101959,05-04-2024,Pune,33,F,Google Ads,0
C101960,24-10-2024,Bengaluru,24,M,Organic,0
C101961,24-05-2024,Mumbai,35,M,Google Ads,0
C101962,03-08-2025,Delhi,,M,Referral,1
C101963,12-08-2024,Delhi,32,M,Offline Banner,1
C101964,15-05-2025,Delhi,36,M,Referral,0
C101965,06-08-2025,Hyderabad,40,M,Referral,0
C101966,12-01-2025,Delhi,44,M,Referral,0
C101967,21-07-2025,Delhi,25,M,Influencer,0
C101968,07-01-2025,Mumbai,34,F,Google Ads,0
C101969,01-02-2025,Bengaluru,41,M,Instagram Ads,1
C101970,30-07-2024,Delhi,43,M,Organic,0
C101971,06-11-2025,Delhi,27,M,Google Ads  ,0
C101972,23-03-2025,Delhi,25,M,Offline Banner,1
C101973,02-05-2025,Bengaluru,,F,Organic,0
C101974,23-07-2024,Delhi,28,F,Referral,0
C101975,11-03-2025,Bengaluru,28,M,Instagram Ads,0
C101976,22-06-2024,Delhi,34,F,Organic,0
C101977,18-09-2025,Delhi,26,F,Organic  ,0
C101978,16-08-2025,Mumbai,43,F,Organic,0
C101979,07-12-2024,Delhi,27,F,Google Ads,0
C101980,29-09-2024,Delhi,26,M,Offline Banner,0
C101981,13-10-2025,Mumbai,21,Other,Google Ads,1
C101982,22-03-2025,Mumbai,41,F,Instagram Ads,1
C101983,23-10-2025,Hyderabad,20,M,Offline Banner,0
C101984,05-09-2025,Delhi,34,F,Organic  ,0
C101985,17-09-2025,Pune,36,F,Google Ads,0
C101986,14-04-2025,Pune,18,M,Offline Banner,0
C101987,01-07-2025,Hyderabad,20,F,Instagram Ads,0
C101988,11-11-2025,Mumbai,27,M,Instagram Ads,0
C101989,16-01-2025,Pune,46,M,Organic,1
C101990,13-03-2025,Delhi,27,F,Instagram Ads,1
C101991,18-11-2024,Delhi,26,F,Offline Banner,0
C101992,29-11-2025,Delhi,25,M,Influencer,0
C101993,04-06-2025,Chennai,24,F,Google Ads,1
C101994,25-05-2025,Mumbai,25,M,Influencer,0
C101995,04-09-2025,Chennai,25,F,Instagram Ads,0
C101996,27-08-2024,Mumbai,25,M,Referral,1
C101997,19-11-2025,Pune,25,F,Offline Banner,0
C101998,09-12-2025,Pune,27,M,Influencer,0
C101999,09-12-2024,Chennai,38,F,Google Ads,0
C102000,22-08-2025,Bengaluru,22,F,Instagram Ads,0
C102001,28-06-2024,Pune,25,M,Instagram Ads,0
C102002,18-11-2025,Chennai,26,F,Referral,0
C102003,31-10-2025,Mumbai,30,F,Referral,0
C102004,23-12-2024,Mumbai,24,M,Instagram Ads,0
C102005,27-08-2025,Hyderabad,,M,Google Ads,0
C102006,26-03-2025,Mumbai,35,F,Influencer  ,0
C102007,23-07-2024,Hyderabad,38,F,Referral,0
C102008,03-07-2025,Delhi,32,F,Instagram Ads,0
C102009,08-03-2025,Bengaluru,42,M,Offline Banner,1
C102010,12-11-2025,Delhi,21,F,Google Ads  ,0
C102011,19-12-2025,Mumbai,26,F,Influencer,1
C102012,25-07-2025,Delhi,24,F,Instagram Ads,1
C102013,18-11-2025,Pune,29,F,Google Ads,0
C102014,19-12-2025,Delhi,43,M,Referral,0
C102015,12-10-2024,Pune,48,M,Referral,1
C102016,12-08-2024,Hyderabad,38,M,Referral,0
C102017,19-09-2025,Bengaluru,30,M,Instagram Ads,1
C102018,30-06-2024,Delhi,39,F,Referral,0
C102019,01-11-2025,Delhi,42,F,Referral,0
C102020,21-05-2025,Mumbai,40,M,Instagram Ads,1
C102021,24-10-2025,Delhi,29,F,Offline Banner  ,0
C102022,03-04-2025,Bengaluru,30,M,Influencer,0
C102023,21-08-2025,Chennai,25,M,Influencer,0
C102024,09-05-2024,Delhi,29,M,Organic,0
C102025,02-08-2024,Bengaluru,24,F,Instagram Ads,0
C102026,09-10-2025,Chennai,30,F,Referral,0
C102027,28-11-2025,Pune,30,F,Influencer,1
C102028,27-08-2025,Pune,24,F,Instagram Ads,0
C102029,04-11-2024,Pune,52,M,Referral,1
C102030,03-05-2025,Mumbai,33,F,Google Ads,0
C102031,15-10-2024,Pune,41,F,Instagram Ads,0
C102032,05-07-2025,Chennai,40,F,Google Ads,1
C102033,31-01-2024,Bengaluru,46,M,Offline Banner,0
C102034,25-06-2024,Mumbai,23,M,Organic,0
C102035,05-01-2025,Mumbai,26,M,Google Ads,0
C102036,21-11-2025,Mumbai,18,F,Organic,0
C102037,19-02-2025,Delhi,18,M,Google Ads,0
C102038,28-04-2024,Bengaluru,22,M,Organic,0
C102039,30-07-2025,Bengaluru,29,M,Influencer,0
C102040,07-07-2025,Mumbai,30,M,Referral,0
C102041,10-11-2024,Delhi,56,M,Organic,0
C102042,24-04-2025,Hyderabad,35,M,Referral,1
C102043,31-08-2024,Delhi,38,F,Referral,0
C102044,19-08-2025,Delhi,32,M,Organic,0
C102045,27-12-2025,Bengaluru,20,F,Influencer,0
C102046,06-02-2025,Mumbai,,F,Organic,0
C102047,17-06-2024,Delhi,18,M,Offline Banner,1
C102048,05-12-2024,Mumbai,29,M,Influencer,0
C102049,01-03-2025,Hyderabad,36,F,Organic,0
C102050,18-07-2024,Bengaluru,26,F,Influencer,0
C102051,19-08-2024,Mumbai,32,M,Google Ads,0
C102052,26-08-2025,Delhi,26,M,Google Ads,1
C102053,12-06-2025,Bengaluru,22,F,Referral,1
C102054,16-02-2025,Pune,34,F,Referral,0
C102055,27-05-2025,Bengaluru,,F,Influencer,0
C102056,18-12-2025,Pune,39,M,Instagram Ads,0
C102057,08-09-2025,Bengaluru,29,M,Instagram Ads,1
C102058,12-04-2025,Hyderabad,18,F,Influencer,0
C102059,20-02-2025,Pune,31,M,Instagram Ads,0
C102060,20-01-2025,Hyderabad,41,M,Instagram Ads,0
C102061,30-05-2025,Pune,20,F,Google Ads,0
C102062,12-08-2025,Mumbai,45,F,Organic,0
C102063,19-12-2024,Pune,18,F,Referral,1
C102064,29-11-2025,Bengaluru,34,M,Offline Banner,0
C102065,07-10-2025,Pune,37,Other,Instagram Ads,1
C102066,27-07-2025,Delhi,42,M,Influencer  ,0
C102067,22-12-2025,Bengaluru,34,M,Google Ads,0
C102068,03-10-2024,Pune,28,F,Google Ads,0
C102069,23-09-2025,Delhi,32,F,Referral,0
C102070,03-10-2024,Bengaluru,25,F,Instagram Ads,0
C102071,10-11-2025,Pune,18,F,Google Ads,1
C102072,28-05-2025,Mumbai,29,M,Google Ads,0
C102073,31-10-2025,Mumbai,34,M,Instagram Ads,0
C102074,23-04-2024,Bengaluru,39,F,Influencer,0
C102075,30-05-2025,Bengaluru,27,M,Google Ads,0
C102076,26-12-2025,Delhi,,F,Offline Banner,0
C102077,07-10-2024,Delhi,29,M,Influencer,0
C102078,05-08-2025,Delhi,34,M,Instagram Ads,0
C102079,13-05-2024,Mumbai,36,M,Referral,0
C102080,03-03-2025,Delhi,31,M,Organic,1
C102081,07-07-2024,Hyderabad,,M,Influencer,0
C102082,11-06-2024,Bengaluru,43,M,Influencer,0
C102083,04-10-2024,Hyderabad,18,M,Organic,0
C102084,24-06-2024,Delhi,31,F,Instagram Ads,0
C102085,28-03-2025,Bengaluru,18,M,Referral,0
C102086,29-09-2024,Mumbai,18,F,Influencer,1
C102087,23-04-2025,Pune,30,F,Organic,0
C102088,02-07-2024,Hyderabad,26,F,Influencer,0
C102089,17-05-2025,Pune,47,F,Organic,1
C102090,13-05-2024,Delhi,28,F,Instagram Ads,1
C102091,23-11-2024,Hyderabad,40,M,Offline Banner,0
C102092,02-08-2024,Bengaluru,31,F,Offline Banner,0
C102093,11-06-2025,Pune,21,M,Instagram Ads,1
C102094,16-03-2025,Bengaluru,18,F,Instagram Ads,0
C102095,01-06-2024,Bengaluru,20,M,Referral,0
C102096,16-11-2025,Delhi,33,M,Organic,0
C102097,09-08-2025,Bengaluru,43,F,Google Ads  ,0
C102098,26-06-2025,Mumbai,23,M,Instagram Ads,0
C102099,26-08-2024,Delhi,37,F,Referral,0
C102100,23-11-2024,Delhi,29,M,Google Ads,0
C102101,23-06-2025,Chennai,22,Other,Google Ads,0
C102102,18-10-2024,Mumbai,33,M,Organic,0
C102103,08-11-2025,Pune,43,M,Influencer,0
C102104,27-11-2024,Chennai,30,M,Referral,0
C102105,28-03-2025,Chennai,37,M,Organic,1
C102106,17-07-2024,Pune,33,M,Organic,1
C102107,02-03-2024,Pune,33,M,Referral,0
C102108,12-12-2024,Mumbai,24,M,Google Ads,0
C102109,16-03-2025,Delhi,34,M,Google Ads,0
C102110,05-11-2024,Bengaluru,19,M,Google Ads  ,0
C102111,22-02-2024,Bengaluru,33,M,Offline Banner,1
C102112,22-12-2025,Delhi,41,F,Influencer,1
C102113,27-02-2025,Bengaluru,45,M,Referral,0
C102114,19-07-2025,Bengaluru,22,F,Offline Banner,1
C102115,20-08-2024,Pune,34,M,Influencer,0
C102116,15-03-2024,Bengaluru,25,F,Offline Banner,1
C102117,18-06-2024,Bengaluru,32,M,Instagram Ads,1
C102118,10-05-2025,Mumbai,46,F,Organic,0
C102119,14-11-2025,Mumbai,38,M,Organic,1
C102120,07-03-2025,Chennai,25,F,Organic,0
C102121,04-05-2025,Delhi,25,F,Google Ads,0
C102122,17-12-2024,Mumbai,,F,Organic  ,1
C102123,12-09-2025,Bengaluru,31,F,Google Ads,0
C102124,09-03-2024,Mumbai,32,F,Influencer,1
C102125,09-08-2024,Mumbai,19,M,Influencer,0
C102126,10-08-2024,Mumbai,46,F,Instagram Ads,0
C102127,03-05-2025,Delhi,47,M,Instagram Ads,0
C102128,19-09-2025,Mumbai,34,F,Organic,0
C102129,18-04-2024,Pune,24,M,Referral  ,0
C102130,14-12-2025,Bengaluru,25,M,Referral,0
C102131,04-04-2024,Delhi,23,M,Organic,1
C102132,05-11-2025,Mumbai,22,M,Influencer,0
C102133,02-12-2025,Delhi,25,F,Instagram Ads,0
C102134,16-11-2024,Pune,34,M,Referral,1
C102135,03-02-2025,Mumbai,32,F,Influencer,1
C102136,11-10-2025,Chennai,43,M,Influencer,0
C102137,27-12-2025,Mumbai,18,F,Google Ads,0
C102138,22-07-2025,Pune,23,F,Instagram Ads,1
C102139,09-09-2025,Delhi,18,M,Instagram Ads,0
C102140,19-05-2025,Delhi,32,F,Offline Banner,1
C102141,29-10-2025,Delhi,43,M,Referral,0
C102142,01-07-2024,Bengaluru,27,M,Google Ads,1
C102143,08-05-2025,Mumbai,41,M,Instagram Ads,1
C102144,01-07-2025,Mumbai,,F,Instagram Ads,0
C102145,29-12-2024,Pune,37,M,Organic,0
C102146,18-05-2025,Delhi,35,M,Referral,0
C102147,10-04-2025,Mumbai,,M,Referral,0
C102148,16-05-2025,Pune,29,M,Instagram Ads,0
C102149,11-05-2024,Bengaluru,36,F,Google Ads,0
C102150,29-07-2025,Pune,45,M,Influencer,0
C102151,03-06-2025,Mumbai,22,M,Instagram Ads,0
C102152,06-03-2025,Mumbai,29,M,Influencer,0
C102153,19-01-2025,Delhi,35,M,Instagram Ads,1
C102154,10-07-2025,Chennai,24,F,Instagram Ads,0
C102155,07-11-2025,Pune,23,F,Referral,0
C102156,30-11-2024,Chennai,47,F,Offline Banner,0
C102157,10-08-2025,Mumbai,24,M,Google Ads,0
C102158,14-08-2024,Pune,28,F,Organic,0
C102159,08-04-2025,Mumbai,32,F,Referral,0
C102160,16-04-2024,Mumbai,34,F,Instagram Ads,0
C102161,16-04-2024,Pune,26,Other,Google Ads,0
C102162,19-08-2025,Delhi,29,M,Offline Banner,0
C102163,01-03-2025,Delhi,22,M,Instagram Ads,1
C102164,24-06-2025,Mumbai,26,F,Organic,1
C102165,25-08-2025,Hyderabad,36,M,Offline Banner,0
C102166,11-02-2025,Mumbai,38,M,Instagram Ads,0
C102167,21-02-2025,Mumbai,39,M,Google Ads,1
C102168,30-05-2025,Chennai,30,M,Instagram Ads,0
C102169,19-04-2024,Mumbai,29,M,Instagram Ads,0
C102170,25-06-2025,Delhi,20,Other,Instagram Ads,0
C102171,24-11-2024,Bengaluru,28,M,Organic,0
C102172,03-02-2025,Pune,32,F,Organic,1
C102173,10-11-2025,Delhi,39,M,Organic,1
C102174,13-12-2024,Bengaluru,18,M,Offline Banner,0
C102175,30-04-2025,Delhi,28,M,Instagram Ads,0
