date,channel,city,spend_inr,impressions,clicks
03-09-2024,Referral,Delhi,438.43,16416,531
03-09-2024,Referral,Mumbai,420.51,16663,370
03-09-2024,Referral,Bengaluru,285.1,12064,323
03-09-2024,Referral,Hyderabad,234.82,9268,321
03-09-2024,Referral,Pune,217.54,8901,229
03-09-2024,Referral,Chennai,130.53,5068,95
03-09-2024,Influencer,Delhi,1310.32,52280,822
03-09-2024,Influencer,Mumbai,1013.52,40959,1252
03-09-2024,Influencer,Bengaluru,1200,63533,1607
03-09-2024,Influencer,Hyderabad,543.09,26238,477
03-09-2024,Influencer,Pune,744.92,24927,643
03-09-2024,Influencer,Chennai,612.14,18897,491
03-09-2024,Offline Banner,Delhi,1147.72,41703,850
03-09-2024,Offline Banner,Mumbai,1331.7,63903,1448
03-09-2024,Offline Banner,Bengaluru,817.13,25876,866
03-09-2024,Offline Banner,Hyderabad,590.01,24817,371
03-09-2024,Offline Banner,Pune,572.85,17159,652
03-09-2024,Offline Banner,Chennai,474.17,14830,455
04-09-2024,Instagram Ads,Delhi,1796.04,68640,1712
04-09-2024,Instagram Ads,Mumbai,1870.99,98714,1897
04-09-2024,Instagram Ads,Bengaluru,1247,37238,1294
04-09-2024,Instagram Ads,Hyderabad,1163.54,60840,1252
04-09-2024,Instagram Ads,Pune,825.31,33172,784
04-09-2024,Instagram Ads,Chennai,626.86,27934,477
04-09-2024,Google Ads,Delhi,1721.18,73165,1516
04-09-2024,Google Ads,Mumbai,2131.22,80747,1467
04-09-2024,Google Ads,Bengaluru,1319.87,49219,1078
04-09-2024,Google Ads,Hyderabad,1082.33,45634,1489
04-09-2024,Google Ads,Pune,788.6,31851,690
04-09-2024,Google Ads,Chennai,847.39,31228,694
04-09-2024,Referral,Delhi,507.22,18009,596
04-09-2024,Referral,Mumbai,368.96,18650,374
04-09-2024,Referral,Bengaluru,354.5,19271,267
04-09-2024,Referral,Hyderabad,266.88,11410,338
04-09-2024,Referral,Pune,197.91,6485,249
04-09-2024,Referral,Chennai,143.13,7555,106
04-09-2024,Influencer,Delhi,1744.32,66926,1382
04-09-2024,Influencer,Mumbai,1330.95,67256,911
04-09-2024,Influencer,Bengaluru,947.1,39688,1223
04-09-2024,Influencer,Hyderabad,599.09,29148,743
04-09-2024,Influencer,Pune,708.84,20689,607
04-09-2024,Influencer,Chennai,407.19,17847,422
04-09-2024,Offline Banner,Delhi,1149.45,50782,1284
04-09-2024,Offline Banner,Mumbai,1144.22,53444,858
04-09-2024,Offline Banner,Bengaluru,1013.89,28714,1226
04-09-2024,Offline Banner,Hyderabad,694.65,24827,619
04-09-2024,Offline Banner,Pune,651.83,19685,451
04-09-2024,Offline Banner,Chennai,485.06,23906,549
05-09-2024,Instagram Ads,Delhi,1872.75,102167,2449
05-09-2024,Instagram Ads,Mumbai,1895.21,73426,2308
05-09-2024,Instagram Ads,Bengaluru,1667.05,49183,1880
05-09-2024,Instagram Ads,Hyderabad,1106.36,43615,744
05-09-2024,Instagram Ads,Pune,730.84,25474,548
05-09-2024,Instagram Ads,Chennai,623.7,18910,753
05-09-2024,Google Ads,Delhi,2042.96,81072,2647
05-09-2024,Google Ads,Mumbai,1625.66,57704,2092
05-09-2024,Google Ads,Bengaluru,1772.7,77743,1950
05-09-2024,Google Ads,Hyderabad,850.8,34972,931
05-09-2024,Google Ads,Pune,828.37,38564,1134
05-09-2024,Google Ads,Chennai,926.13,37334,696
05-09-2024,Referral,Delhi,493.1,14507,378
05-09-2024,Referral,Mumbai,500.9,23595,373
05-09-2024,Referral,Bengaluru,379.46,15067,325
05-09-2024,Referral,Hyderabad,235.92,9675,295
05-09-2024,Referral,Pune,216.73,10006,285
05-09-2024,Referral,Chennai,176.05,6543,195
05-09-2024,Influencer,Delhi,1848.88,68758,1121
05-09-2024,Influencer,Mumbai,1208.9,39254,1458
05-09-2024,Influencer,Bengaluru,1210.73,35489,888
05-09-2024,Influencer,Hyderabad,756.34,34827,479
05-09-2024,Influencer,Pune,511.08,21626,337
05-09-2024,Influencer,Chennai,606.91,24957,609
05-09-2024,Offline Banner,Delhi,1711.59,54693,1069
05-09-2024,Offline Banner,Mumbai,1071.08,30696,1131
05-09-2024,Offline Banner,Bengaluru,1176.29,40783,1133
05-09-2024,Offline Banner,Hyderabad,649.6,26042,456
05-09-2024,Offline Banner,Pune,703.88,25646,517
05-09-2024,Offline Banner,Chennai,558.19,27069,627
06-09-2024,Instagram Ads,Delhi,2145.11,81387,2323
06-09-2024,Instagram Ads,Mumbai,1897.03,99940,1905
06-09-2024,Instagram Ads,Bengaluru,1519.67,76377,1410
06-09-2024,Instagram Ads,Hyderabad,918.37,46086,810
06-09-2024,Instagram Ads,Pune,918.61,39450,706
06-09-2024,Instagram Ads,Chennai,734.11,21964,759
06-09-2024,Google Ads,Delhi,1656.1,65675,1630
06-09-2024,Google Ads,Mumbai,1862.79,93090,2220
06-09-2024,Google Ads,Bengaluru,1629.55,65958,1144
06-09-2024,Google Ads,Hyderabad,1173.73,34853,1539
06-09-2024,Google Ads,Pune,1074.74,31859,957
06-09-2024,Google Ads,Chennai,849.42,29325,590
06-09-2024,Referral,Delhi,449.91,18645,446
06-09-2024,Referral,Mumbai,318.82,9502,250
06-09-2024,Referral,Bengaluru,414.86,19721,472
06-09-2024,Referral,Hyderabad,204.14,10713,254
06-09-2024,Referral,Pune,183.3,9623,176
06-09-2024,Referral,Chennai,140.77,6787,175
06-09-2024,Influencer,Delhi,1421.34,53752,1954
06-09-2024,Influencer,Mumbai,998.98,50882,1337
06-09-2024,Influencer,Bengaluru,900.24,44230,1043
06-09-2024,Influencer,Hyderabad,670.27,34289,750
06-09-2024,Influencer,Pune,488.22,15549,364
06-09-2024,Influencer,Chennai,497.15,20058,576
06-09-2024,Offline Banner,Delhi,1130.08,32172,828
06-09-2024,Offline Banner,Mumbai,1173.75,58252,1265
06-09-2024,Offline Banner,Bengaluru,1018.19,40047,1090
06-09-2024,Offline Banner,Hyderabad,494.57,16059,359
06-09-2024,Offline Banner,Pune,638.41,22571,712
06-09-2024,Offline Banner,Chennai,537.18,16522,423
07-09-2024,Instagram Ads,Delhi,3026.62,139223,3432
07-09-2024,Instagram Ads,Mumbai,1889.81,55070,2435
07-09-2024,Instagram Ads,Bengaluru,1590.57,44550,1445
07-09-2024,Instagram Ads,Hyderabad,1487.78,55432,1164
07-09-2024,Instagram Ads,Pune,1242,44661,1196
07-09-2024,Instagram Ads,Chennai,691.24,36671,614
07-09-2024,Google Ads,Delhi,2564.83,99976,2805
07-09-2024,Google Ads,Mumbai,2409.28,121624,2122
07-09-2024,Google Ads,Bengaluru,1870.58,90455,1554
07-09-2024,Google Ads,Hyderabad,1140.79,51302,1435
07-09-2024,Google Ads,Pune,1136.78,61146,1552
07-09-2024,Google Ads,Chennai,1051.87,37114,1244
07-09-2024,Referral,Delhi,649.23,24400,603
07-09-2024,Referral,Mumbai,473.48,18956,589
07-09-2024,Referral,Bengaluru,480.78,24372,418
07-09-2024,Referral,Hyderabad,222.82,7455,258
07-09-2024,Referral,Pune,256.12,11640,172
07-09-2024,Referral,Chennai,215.26,9510,143
07-09-2024,Influencer,Delhi,1857.45,58380,2510
07-09-2024,Influencer,Mumbai,1844.45,84015,2238
07-09-2024,Influencer,Bengaluru,1212.95,62483,1646
07-09-2024,Influencer,Hyderabad,989.51,36280,620
07-09-2024,Influencer,Pune,807.52,39713,570
07-09-2024,Influencer,Chennai,627.2,29477,578
07-09-2024,Offline Banner,Delhi,2116.47,71729,2021
07-09-2024,Offline Banner,Mumbai,1555.58,77440,1008
07-09-2024,Offline Banner,Bengaluru,1053.22,51003,897
07-09-2024,Offline Banner,Hyderabad,659.45,30218,796
07-09-2024,Offline Banner,Pune,711.23,33067,520
07-09-2024,Offline Banner,Chennai,600.06,32604,606
08-09-2024,Instagram Ads,Delhi,3083.04,103552,2313
08-09-2024,Instagram Ads,Mumbai,2507.6,109660,2776
08-09-2024,Instagram Ads,Bengaluru,1671.89,79065,1127
08-09-2024,Instagram Ads,Hyderabad,1219.73,41751,1667
08-09-2024,Instagram Ads,Pune,922.7,31283,1005
08-09-2024,Instagram Ads,Chennai,1036.28,46174,1421
08-09-2024,Google Ads,Delhi,2627.71,77765,3293
08-09-2024,Google Ads,Mumbai,2660,109950,1691
08-09-2024,Google Ads,Bengaluru,1768.87,76684,2408
08-09-2024,Google Ads,Hyderabad,1273.25,52882,986
08-09-2024,Google Ads,Pune,1253.28,53670,1041
08-09-2024,Google Ads,Chennai,1010.56,37210,1314
08-09-2024,Referral,Delhi,599.67,24298,535
08-09-2024,Referral,Mumbai,395.83,19711,379
08-09-2024,Referral,Bengaluru,465.87,14941,450
08-09-2024,Referral,Hyderabad,346.61,12185,445
08-09-2024,Referral,Pune,237.78,7316,181
08-09-2024,Referral,Chennai,218.44,10410,263
08-09-2024,Influencer,Delhi,1558.49,74204,1737
08-09-2024,Influencer,Mumbai,1392.95,45154,1701
08-09-2024,Influencer,Bengaluru,1125.93,41758,1106
08-09-2024,Influencer,Hyderabad,711.99,24594,479
08-09-2024,Influencer,Pune,753.56,39928,703
08-09-2024,Influencer,Chennai,557.58,29551,571
08-09-2024,Offline Banner,Delhi,1575.56,45977,1001
08-09-2024,Offline Banner,Mumbai,1456.47,49657,1151
08-09-2024,Offline Banner,Bengaluru,1121.01,32381,1523
08-09-2024,Offline Banner,Hyderabad,616.19,30087,414
08-09-2024,Offline Banner,Pune,748.68,23750,552
08-09-2024,Offline Banner,Chennai,588.13,22666,353
09-09-2024,Instagram Ads,Delhi,2105.27,94392,2070
09-09-2024,Instagram Ads,Mumbai,1419.97,50961,1504
09-09-2024,Instagram Ads,Bengaluru,1684.28,47518,2354
09-09-2024,Instagram Ads,Hyderabad,931.27,28215,869
09-09-2024,Instagram Ads,Pune,1012.26,54095,742
09-09-2024,Instagram Ads,Chennai,749.29,21361,518
09-09-2024,Google Ads,Delhi,1991.49,73708,1392
09-09-2024,Google Ads,Mumbai,1403.65,70441,1913
09-09-2024,Google Ads,Bengaluru,1547.83,70073,1024
09-09-2024,Google Ads,Hyderabad,876.36,27112,1030
09-09-2024,Google Ads,Pune,835.81,23858,520
09-09-2024,Google Ads,Chennai,836.17,44311,903
09-09-2024,Referral,Delhi,377.49,14535,490
09-09-2024,Referral,Mumbai,379.51,10714,255
09-09-2024,Referral,Bengaluru,379.35,17545,435
09-09-2024,Referral,Hyderabad,221.14,8393,302
09-09-2024,Referral,Pune,154.26,7880,122
09-09-2024,Referral,Chennai,153.25,6088,159
09-09-2024,Influencer,Delhi,1639.92,67245,1765
09-09-2024,Influencer,Mumbai,1315.57,63584,1711
09-09-2024,Influencer,Bengaluru,981.74,45083,1186
09-09-2024,Influencer,Hyderabad,580,20046,734
09-09-2024,Influencer,Pune,575.42,20978,687
09-09-2024,Influencer,Chennai,551.31,25169,386
09-09-2024,Offline Banner,Delhi,1492.65,63827,952
09-09-2024,Offline Banner,Mumbai,900.91,37505,947
09-09-2024,Offline Banner,Bengaluru,829.53,31380,827
09-09-2024,Offline Banner,Hyderabad,753.97,21903,745
09-09-2024,Offline Banner,Pune,553.61,18489,422
09-09-2024,Offline Banner,Chennai,500.95,20446,439
10-09-2024,Instagram Ads,Delhi,2431.67,119443,2110
10-09-2024,Instagram Ads,Mumbai,1847.23,63904,1814
10-09-2024,Instagram Ads,Bengaluru,1560.3,50975,1192
10-09-2024,Instagram Ads,Hyderabad,1178.66,49339,1042
10-09-2024,Instagram Ads,Pune,974.16,38757,621
10-09-2024,Instagram Ads,Chennai,767.34,32774,690
10-09-2024,Google Ads,Delhi,2328.1,115468,2835
10-09-2024,Google Ads,Mumbai,2174.95,81858,1490
10-09-2024,Google Ads,Bengaluru,1570.58,57149,1112
10-09-2024,Google Ads,Hyderabad,884.89,30559,844
10-09-2024,Google Ads,Pune,1034.58,43472,1203
10-09-2024,Google Ads,Chennai,883.83,32386,1012
10-09-2024,Referral,Delhi,537.16,27312,571
10-09-2024,Referral,Mumbai,478.54,20323,308
10-09-2024,Referral,Bengaluru,313.87,10380,373
10-09-2024,Referral,Hyderabad,251.88,12111,212
10-09-2024,Referral,Pune,218.38,11143,238
10-09-2024,Referral,Chennai,131.36,6715,165
10-09-2024,Influencer,Delhi,1514.18,45480,2088
10-09-2024,Influencer,Mumbai,1383.79,46768,1506
10-09-2024,Influencer,Bengaluru,1046.18,32742,1253
10-09-2024,Influencer,Hyderabad,540.06,15862,564
10-09-2024,Influencer,Pune,663.92,23236,526
10-09-2024,Influencer,Chennai,399.52,21365,289
10-09-2024,Offline Banner,Delhi,1598.77,73871,1224
10-09-2024,Offline Banner,Mumbai,913.03,32330,1225
10-09-2024,Offline Banner,Bengaluru,1165.28,49448,1473
10-09-2024,Offline Banner,Hyderabad,755.52,25453,816
10-09-2024,Offline Banner,Pune,493.58,23307,454
10-09-2024,Offline Banner,Chennai,469.5,20981,471
11-09-2024,Instagram Ads,Delhi,2026.28,73927,2381
11-09-2024,Instagram Ads,Mumbai,1556.59,68565,1852
11-09-2024,Instagram Ads,Bengaluru,1823.52,76127,1135
11-09-2024,Instagram Ads,Hyderabad,993.67,36691,673
11-09-2024,Instagram Ads,Pune,1079.94,50878,913
11-09-2024,Instagram Ads,Chennai,778.4,28444,505
11-09-2024,Google Ads,Delhi,2190.93,106165,1950
11-09-2024,Google Ads,Mumbai,1795.21,64549,1506
11-09-2024,Google Ads,Bengaluru,1834.71,54151,2075
11-09-2024,Google Ads,Hyderabad,1006.15,52157,1098
11-09-2024,Google Ads,Pune,1112.8,48687,867
11-09-2024,Google Ads,Chennai,856.19,30717,561
11-09-2024,Referral,Delhi,426.01,12646,289
11-09-2024,Referral,Mumbai,418.43,12780,562
11-09-2024,Referral,Bengaluru,366.01,11982,343
11-09-2024,Referral,Hyderabad,174.65,8653,224
11-09-2024,Referral,Pune,167.47,6660,171
11-09-2024,Referral,Chennai,145.9,7993,168
11-09-2024,Influencer,Delhi,1311.18,43091,848
11-09-2024,Influencer,Mumbai,1432.94,64363,1576
11-09-2024,Influencer,Bengaluru,1097.39,43586,733
11-09-2024,Influencer,Hyderabad,648.91,34898,497
11-09-2024,Influencer,Pune,667.83,28455,467
11-09-2024,Influencer,Chennai,533.46,24785,542
11-09-2024,Offline Banner,Delhi,1185.1,41935,1240
11-09-2024,Offline Banner,Mumbai,1307.51,49205,1698
11-09-2024,Offline Banner,Bengaluru,909.57,35473,1081
11-09-2024,Offline Banner,Hyderabad,533.46,17778,548
11-09-2024,Offline Banner,Pune,438.15,23054,325
11-09-2024,Offline Banner,Chennai,499.57,19329,328
12-09-2024,Instagram Ads,Delhi,1682.33,81162,1117
12-09-2024,Instagram Ads,Mumbai,1646.25,80531,1139
12-09-2024,Instagram Ads,Bengaluru,1759.15,49940,1682
12-09-2024,Instagram Ads,Hyderabad,820.82,34805,1028
12-09-2024,Instagram Ads,Pune,711.86,37936,501
12-09-2024,Instagram Ads,Chennai,688.73,20383,937
12-09-2024,Google Ads,Delhi,1770.8,88219,1699
12-09-2024,Google Ads,Mumbai,1663.6,75355,1928
12-09-2024,Google Ads,Bengaluru,2029.77,61602,2107
12-09-2024,Google Ads,Hyderabad,1112.41,46739,680
12-09-2024,Google Ads,Pune,839.2,24637,592
12-09-2024,Google Ads,Chennai,647.82,22696,675
12-09-2024,Referral,Delhi,530.21,23623,550
12-09-2024,Referral,Mumbai,398.7,11748,399
12-09-2024,Referral,Bengaluru,288.27,14038,379
12-09-2024,Referral,Hyderabad,263.61,11568,273
12-09-2024,Referral,Pune,201.67,7360,154
12-09-2024,Referral,Chennai,192.06,7708,196
12-09-2024,Influencer,Delhi,1629.08,75926,1092
12-09-2024,Influencer,Mumbai,1000.23,42066,1241
12-09-2024,Influencer,Bengaluru,1277.7,62053,1176
12-09-2024,Influencer,Hyderabad,519.19,18924,661
12-09-2024,Influencer,Pune,760.01,33116,659
12-09-2024,Influencer,Chennai,569.08,25967,679
12-09-2024,Offline Banner,Delhi,1626.88,69485,1411
12-09-2024,Offline Banner,Mumbai,877.52,27036,1023
12-09-2024,Offline Banner,Bengaluru,1281.33,69751,1087
12-09-2024,Offline Banner,Hyderabad,616.05,19807,441
12-09-2024,Offline Banner,Pune,483.04,26397,481
12-09-2024,Offline Banner,Chennai,523.41,26987,602
13-09-2024,Instagram Ads,Delhi,2004.31,80449,2009
13-09-2024,Instagram Ads,Mumbai,2164.08,62093,2118
13-09-2024,Instagram Ads,Bengaluru,1490.56,81745,2003
13-09-2024,Instagram Ads,Hyderabad,1167.3,48015,1253
13-09-2024,Instagram Ads,Pune,871.73,43189,1078
13-09-2024,Instagram Ads,Chennai,623.8,23103,432
13-09-2024,Google Ads,Delhi,2563.25,127526,2716
13-09-2024,Google Ads,Mumbai,1551.71,51595,946
13-09-2024,Google Ads,Bengaluru,1255.3,47799,800
13-09-2024,Google Ads,Hyderabad,810.44,36746,499
13-09-2024,Google Ads,Pune,931.24,37634,1141
13-09-2024,Google Ads,Chennai,841.83,42729,774
13-09-2024,Referral,Delhi,513.93,21771,686
13-09-2024,Referral,Mumbai,341.06,10329,262
13-09-2024,Referral,Bengaluru,444.15,19208,300
13-09-2024,Referral,Hyderabad,173.35,6584,153
13-09-2024,Referral,Pune,178.94,8867,123
13-09-2024,Referral,Chennai,168.69,8352,180
13-09-2024,Influencer,Delhi,1352.81,40041,902
13-09-2024,Influencer,Mumbai,1476.23,43872,966
13-09-2024,Influencer,Bengaluru,1201.06,34885,882
13-09-2024,Influencer,Hyderabad,596.12,30629,489
13-09-2024,Influencer,Pune,525.73,17987,584
13-09-2024,Influencer,Chennai,633.44,34345,482
13-09-2024,Offline Banner,Delhi,1067.73,31726,1123
13-09-2024,Offline Banner,Mumbai,1417.11,72057,1485
13-09-2024,Offline Banner,Bengaluru,1113.73,36213,1061
13-09-2024,Offline Banner,Hyderabad,533.1,20318,657
13-09-2024,Offline Banner,Pune,679.96,23077,471
13-09-2024,Offline Banner,Chennai,436.81,16445,331
14-09-2024,Instagram Ads,Delhi,2773.48,127067,3696
14-09-2024,Instagram Ads,Mumbai,2323.76,94052,1623
14-09-2024,Instagram Ads,Bengaluru,1587.31,55789,1513
14-09-2024,Instagram Ads,Hyderabad,1273.04,57704,1561
14-09-2024,Instagram Ads,Pune,833.55,36877,784
14-09-2024,Instagram Ads,Chennai,1066.23,53810,970
14-09-2024,Google Ads,Delhi,2897.29,111007,3381
14-09-2024,Google Ads,Mumbai,2121.55,107530,1406
14-09-2024,Google Ads,Bengaluru,2376.01,91694,1439
14-09-2024,Google Ads,Hyderabad,949.14,33822,1258
14-09-2024,Google Ads,Pune,1137.87,60195,1482
14-09-2024,Google Ads,Chennai,1066.36,50933,1227
14-09-2024,Referral,Delhi,506.94,16133,306
14-09-2024,Referral,Mumbai,476.92,18246,456
14-09-2024,Referral,Bengaluru,546.18,23456,370
14-09-2024,Referral,Hyderabad,257.27,11511,168
14-09-2024,Referral,Pune,304.23,14343,242
14-09-2024,Referral,Chennai,165.85,7755,224
14-09-2024,Influencer,Delhi,1831.43,73322,1696
14-09-2024,Influencer,Mumbai,1365.27,46789,1484
14-09-2024,Influencer,Bengaluru,1095.24,43196,1116
14-09-2024,Influencer,Hyderabad,1040.01,42164,850
14-09-2024,Influencer,Pune,937.66,46012,606
14-09-2024,Influencer,Chennai,602.31,21405,662
14-09-2024,Offline Banner,Delhi,1670.29,71922,2182
14-09-2024,Offline Banner,Mumbai,1443.16,56136,1202
14-09-2024,Offline Banner,Bengaluru,1480.88,69832,1225
14-09-2024,Offline Banner,Hyderabad,974.75,35662,1079
14-09-2024,Offline Banner,Pune,574.02,29630,611
14-09-2024,Offline Banner,Chennai,581.57,16508,669
15-09-2024,Instagram Ads,Delhi,2458.97,110071,2040
15-09-2024,Instagram Ads,Mumbai,2499.03,110692,1646
15-09-2024,Instagram Ads,Bengaluru,1775.63,91138,1614
15-09-2024,Instagram Ads,Hyderabad,1291.94,42287,1772
15-09-2024,Instagram Ads,Pune,1165.21,35913,877
15-09-2024,Instagram Ads,Chennai,915,36109,1187
15-09-2024,Google Ads,Delhi,2325.48,96123,2365
15-09-2024,Google Ads,Mumbai,1839.09,58511,1249
15-09-2024,Google Ads,Bengaluru,1659.77,65004,1702
15-09-2024,Google Ads,Hyderabad,1500.87,44094,1729
15-09-2024,Google Ads,Pune,1218.89,48174,1212
15-09-2024,Google Ads,Chennai,785.08,29922,768
15-09-2024,Referral,Delhi,663.87,21610,726
15-09-2024,Referral,Mumbai,519.94,19697,482
15-09-2024,Referral,Bengaluru,515.5,20719,696
15-09-2024,Referral,Hyderabad,309.33,10383,274
15-09-2024,Referral,Pune,248.44,10573,342
15-09-2024,Referral,Chennai,185.99,8517,231
15-09-2024,Influencer,Delhi,1887.08,94834,1192
15-09-2024,Influencer,Mumbai,1477.69,67492,1407
15-09-2024,Influencer,Bengaluru,1755.21,95032,2037
15-09-2024,Influencer,Hyderabad,1041.42,54061,1176
15-09-2024,Influencer,Pune,633.65,24176,869
15-09-2024,Influencer,Chennai,552.85,24415,525
15-09-2024,Offline Banner,Delhi,1583.87,60118,986
15-09-2024,Offline Banner,Mumbai,1737.24,68283,2302
15-09-2024,Offline Banner,Bengaluru,1437.76,58326,1057
15-09-2024,Offline Banner,Hyderabad,940.3,34884,815
15-09-2024,Offline Banner,Pune,598.13,22038,452
15-09-2024,Offline Banner,Chennai,690.86,26624,799
16-09-2024,Instagram Ads,Delhi,2516.07,110000,2677
16-09-2024,Instagram Ads,Mumbai,1923.85,62171,1808
16-09-2024,Instagram Ads,Bengaluru,1900.1,53599,1760
16-09-2024,Instagram Ads,Hyderabad,1003.52,42878,832
16-09-2024,Instagram Ads,Pune,681.91,19189,434
16-09-2024,Instagram Ads,Chennai,846.94,24023,753
16-09-2024,Google Ads,Delhi,2055.28,106597,2870
16-09-2024,Google Ads,Mumbai,1976.61,75012,2639
16-09-2024,Google Ads,Bengaluru,1676.15,84738,1406
16-09-2024,Google Ads,Hyderabad,868.42,25904,1075
16-09-2024,Google Ads,Pune,1019.78,36436,1211
16-09-2024,Google Ads,Chennai,783.93,22330,1073
16-09-2024,Referral,Delhi,497.08,22943,551
16-09-2024,Referral,Mumbai,374.73,16773,494
16-09-2024,Referral,Bengaluru,287.69,8619,267
16-09-2024,Referral,Hyderabad,198.97,9734,133
16-09-2024,Referral,Pune,227.93,7688,149
16-09-2024,Referral,Chennai,195.09,6868,119
16-09-2024,Influencer,Delhi,1311.68,59720,1550
16-09-2024,Influencer,Mumbai,1336.11,72036,1665
16-09-2024,Influencer,Bengaluru,997.76,44556,1344
16-09-2024,Influencer,Hyderabad,718.03,27012,870
16-09-2024,Influencer,Pune,708.98,33300,932
16-09-2024,Influencer,Chennai,423.23,19433,333
16-09-2024,Offline Banner,Delhi,1570.43,71994,1900
16-09-2024,Offline Banner,Mumbai,1137.05,40559,984
16-09-2024,Offline Banner,Bengaluru,819.3,38781,756
16-09-2024,Offline Banner,Hyderabad,603.71,27476,733
16-09-2024,Offline Banner,Pune,508.36,25276,430
16-09-2024,Offline Banner,Chennai,436.14,12753,401
17-09-2024,Instagram Ads,Delhi,2435.38,91320,2913
17-09-2024,Instagram Ads,Mumbai,1818.34,81745,1857
17-09-2024,Instagram Ads,Bengaluru,1727.82,86313,1551
17-09-2024,Instagram Ads,Hyderabad,897.27,32341,701
17-09-2024,Instagram Ads,Pune,1032.48,45413,1353
17-09-2024,Instagram Ads,Chennai,703.18,25882,637
17-09-2024,Google Ads,Delhi,2277.87,89094,2051
17-09-2024,Google Ads,Mumbai,1571.93,78170,1235
17-09-2024,Google Ads,Bengaluru,1575.97,59298,1018
17-09-2024,Google Ads,Hyderabad,1003.98,43135,1200
17-09-2024,Google Ads,Pune,1028.71,33925,1402
17-09-2024,Google Ads,Chennai,770.78,30424,470
17-09-2024,Referral,Delhi,589.23,29585,747
17-09-2024,Referral,Mumbai,468.37,14562,468
