order_id,customer_id,order_date,city,payment_mode,delivery_minutes,delivery_rating,discount_pct,order_status
O716365,C103965,27-05-2025,Delhi,UPI,17.6,5,0,Delivered
O715477,C103758,01-11-2024,Delhi,UPI,32.6,4,10,Delivered
O700527,C100135,07-10-2025,Bengaluru,Wallet,25.6,4,40,Delivered
O715954,C103873,26-11-2024,Delhi,UPI,32.6,3.5,40,Delivered
O704261,C101035,14-10-2024,Delhi,Card,27,3.5,40,Delivered
O721393,C105148,11-10-2025,Delhi,UPI,39.1,2.5,5,Delivered
O722894,C105529,25-08-2025,Bengaluru,UPI,23.7,4,10,Delivered
O700356,C100084,15-06-2025,Mumbai,COD,30.2,3.5,40,Delivered
O715269,C103706,09-07-2025, Delhi ,COD,20.8,4.5,20,Cancelled
O723484,C105680,12-11-2024,Bengaluru,UPI,28.6,3.5,20,Delivered
O711318,C102735,23-10-2025,bengaluru,UPI,31.7,3.5,25,Delivered
O724155,C105860,31-10-2025,Hyderabad,Card,27.6,3,20,Delivered
O713023,C103161,27-05-2025,Delhi,UPI,11.5,5,0,Delivered
O713569,C103304,28-07-2025,Bengaluru,UPI,23.4,4.5,0,Delivered
O700868,C100207,02-10-2024,Mumbai,COD,28.4,4,20,Delivered
O710483,C102527,27-10-2025,Delhi,Card,29.3,3.5,20,Delivered
O700937,C100219,30-09-2024,Delhi,UPI,12.2,5,40,Delivered
O715635,C103792,05-02-2025,Hyderabad,Card,23.3,5,5,Delivered
O719193,C104640,05-09-2025,Chennai,Card,19,5,5,Cancelled
O700927,C100218,10-11-2024,Delhi,COD,26,5,40,Delivered
O715798,C103838,15-02-2025,Delhi,Card,15.9,5,15,Delivered
O701168,C100269,09-04-2024,Delhi,UPI,14.5,5,0,Delivered
O708190,C101976,12-07-2024,Delhi,UPI,15.3,,0,Delivered
O719030,C104594,24-08-2024,Hyderabad,UPI,,5,40,Delivered
O718659,C104516,23-04-2025,Chennai,Card,24,4.5,40,Delivered
O707216,C101775,24-10-2025,Bengaluru,Wallet,20.1,5,10,Delivered
O711785,C102839,19-08-2025,Delhi,UPI,28.2,3.5,0,Delivered
O715648,C103795,18-05-2025,Chennai,Card,18.5,4.5,5,Delivered
O709167,C102206,23-06-2025,Mumbai,UPI,18.2,5,10,Delivered
O710284,C102484,27-08-2025,Delhi,UPI,21.3,5,5,Delivered
O702763,C100703,07-06-2025,Delhi,,10.2,5,30,Delivered
O716053,C103889,27-01-2025,Pune,UPI,19.8,4,20,Delivered
O715455,C103751,04-09-2025,Delhi,UPI,21.1,4.5,15,Delivered
O711493,C102769,23-11-2024,delhi,COD,30,4,20,Delivered
O702971,C100749,25-06-2025,Pune,UPI,17,5,10,Delivered
O703746,C100936,02-04-2025,Mumbai,COD,13.3,5,10,Delivered
O702450,C100617,12-11-2025,Delhi,COD,19.8,4,25,Delivered
O716371,C103967,01-06-2025,Delhi,Card,23.2,,0,Delivered
O717120,C104119,02-05-2025,Mumbai,COD,24.2,4.5,0,Delivered
O714318,C103484,16-02-2025,Bengaluru,UPI,23,4,5,Delivered
O700787,C100193,26-01-2025,Bengaluru,Wallet,15.1,5,5,Cancelled
O709864,C102387,22-08-2025,Mumbai,UPI,25.7,4,5,Delivered
O719888,C104807,16-02-2025,Hyderabad,UPI,18.6,5,0,Delivered
O708151,C101972,11-10-2025,Delhi,COD,12.4,5,5,Cancelled
O718609,C104506,21-06-2025,Hyderabad,UPI,32.8,3,5,Delivered
O715811,C103843,14-11-2024,Chennai,UPI,30.5,3.5,10,Delivered
O719202,C104644,29-07-2025,Bengaluru,UPI,29.2,4,10,Delivered
O718007,C104351,19-07-2025,Hyderabad,UPI,17.8,5,25,Delivered
O708149,C101972,24-09-2025,Delhi,UPI,23.2,,35,Cancelled
O724721,C105993,04-04-2025,Delhi,UPI,23.2,3.5,5,Delivered
O700721,C100181,01-11-2025,Hyderabad,Card,37.6,2.5,25,Delivered
O719939,C104820,03-09-2025,Hyderabad,Card,30.5,4,15,Delivered
O709028,C102171,30-11-2024,Bengaluru,UPI,35.5,3,10,Returned
O708204,C101980,08-02-2025,Delhi,,17.9,4.5,30,Delivered
O711454,C102756,22-12-2024,Pune,COD,,5,35,Delivered
O709622,C102327,27-10-2025,Delhi,UPI,22,4.5,5,Delivered
O702389,C100606,28-10-2024,Delhi,UPI,16.5,,20,Delivered
O705722,C101393,26-09-2025,Mumbai,UPI,19.5,,5,Delivered
O710621,C102572,27-10-2025,Delhi,UPI,10.1,5,40,Delivered
O716668,C104031,30-01-2025,Delhi,UPI,19.3,,5,Delivered
O711296,C102723,08-09-2025,Delhi,UPI,24.3,4.5,5,Delivered
O719883,C104806,15-09-2025, Hyderabad ,Card,29.6,,25,Delivered
O705551,C101347,09-09-2024,Hyderabad,UPI,34.1,4,5,Delivered
O706997,C101709,20-11-2025,Delhi,Card,20.2,5,5,Delivered
O703400,C100857,17-04-2025,Delhi,UPI,8.3,5,30,Delivered
O720901,C105046,08-10-2024,Chennai,COD,32.7,3.5,15,Delivered
O704492,C101091,13-08-2024,Delhi,UPI,18.1,5,5,Delivered
O707852,C101921,27-11-2025,Bengaluru,Card,31,4.5,40,Delivered
O713341,C103245,25-04-2024,Mumbai,UPI,21.8,4,5,Delivered
O708049,C101957,06-07-2025,Hyderabad,COD,30.1,4.5,25,Delivered
O714439,C103508,13-11-2025,Hyderabad,Card,27.9,3.5,0,Delivered
O710700,C102590,15-11-2025,Bengaluru,COD,28.1,3.5,20,Delivered
O722557,C105453,24-10-2024,Mumbai,UPI,31.1,,30,Delivered
O716774,C104044,14-07-2025,Delhi,UPI,10.9,,40,Delivered
O709429,C102273,25-03-2025,Hyderabad,UPI,28.3,,5,Delivered
O714362,C103491,31-08-2025,Delhi,UPI,26.1,3.5,10,Delivered
O700757,C100183,07-10-2025,Mumbai,Card,34.8,3,40,Delivered
O718747,C104534,29-04-2025,Delhi,UPI,23.5,4,15,Delivered
O720064,C104858,22-08-2025, Delhi ,UPI,22.1,3.5,0,Delivered
O714043,C103417,08-09-2025,Bengaluru,Card,8,4.5,0,Delivered
O707344,C101802,13-06-2025, Bengaluru ,UPI,17.4,5,10,Delivered
O713377,C103251,31-05-2025,Mumbai,UPI,22.4,5,5,Delivered
O714453,C103512,28-04-2025,Delhi,COD,21.2,5,5,Delivered
O702094,C100510,01-09-2025,Delhi,Card,12.9,,10,Delivered
O718954,C104581,23-10-2025, Bengaluru ,Wallet,34.9,3.5,50,Delivered
O708670,C102106,22-10-2024,Pune,UPI,31.4,4,30,Delivered
O716484,C103996,14-07-2025,Delhi,Wallet,18.9,5,35,Returned
O718128,C104380,09-12-2024,Mumbai,UPI,15,5,40,Delivered
O704992,C101203,20-11-2024,Delhi,Wallet,17.8,5,20,Delivered
O722008,C105325,29-03-2025,Bengaluru,Card,23.6,5,15,Delivered
O724617,C105971,14-10-2024,Bengaluru,UPI,36,3,15,Delivered
O705668,C101376,17-09-2025,Hyderabad,UPI,20.1,5,0,Delivered
O706699,C101634,01-12-2024,Bengaluru,UPI,15.2,4.5,0,Delivered
O706160,C101500,25-12-2025,Bengaluru,UPI,24.2,4,5,Delivered
O703967,C100975,22-11-2025,Mumbai,UPI,23.4,4.5,20,Delivered
O711520,C102777,15-09-2024,Hyderabad,UPI,40.4,2.5,0,Delivered
O718953,C104581,21-10-2025,Bengaluru,UPI,22.5,5,45,Delivered
O722071,C105338,14-08-2025,Mumbai,UPI,22.7,4,0,Delivered
O724398,C105924,07-01-2025,delhi,UPI,12.7,4.5,20,Delivered
O712399,C103008,01-10-2025,Chennai,COD,35.1,4,20,Delivered
O724219,C105878,23-03-2025, Pune ,Wallet,21,5,5,Delivered
O722171,C105364,05-07-2025,Mumbai,Card,18.8,4.5,5,Delivered
O722754,C105494,08-11-2025,Pune,UPI,29.2,4.5,15,Delivered
O708031,C101951,28-10-2025,Hyderabad,COD,31.2,4.5,15,Delivered
O700375,C100091,23-12-2025,Delhi,COD,20,4.5,5,Delivered
O702343,C100591,03-11-2025,Hyderabad,Card,35.1,3,40,Delivered
O702125,C100521,10-04-2025,Pune,Wallet,12.5,3.5,15,Delivered
O709969,C102419,29-06-2025,Delhi,UPI,11.2,5,15,Delivered
O700512,C100132,22-10-2025,Delhi,COD,,4,35,Delivered
O701446,C100331,08-11-2025,Bengaluru,UPI,32.9,2.5,10,Delivered
O724661,C105980,19-03-2025,Pune,Card,12.3,5,5,Delivered
O710166,C102458,17-07-2025,Pune,Card,22.1,5,15,Delivered
O719723,C104769,25-02-2025,Hyderabad,Card,29.7,3.5,10,Delivered
O722751,C105494,20-05-2025,Pune,UPI,28.9,4,5,Delivered
O713862,C103373,18-11-2025,Mumbai,COD,25.8,4,25,Delivered
O712414,C103010,20-09-2025,Delhi,Card,15.3,4,15,Delivered
O704734,C101140,20-04-2025,Bengaluru,Card,29.7,2.5,20,Delivered
O716919,C104072,02-07-2024, Hyderabad ,UPI,21.1,3,10,Delivered
O722351,C105417,16-09-2024,Bengaluru,UPI,,5,40,Delivered
O700913,C100216,08-10-2025,Delhi,UPI,23,4.5,15,Cancelled
O718441,C104461,13-10-2025,Pune,Card,33.6,3,15,Delivered
O715239,C103700,30-04-2025,Mumbai,UPI,22.9,4.5,10,Delivered
O716308,C103953,28-11-2025,Chennai,UPI,19.1,5,20,Delivered
O706433,C101566,10-07-2025,Pune,UPI,25.4,4.5,15,Cancelled
O713129,C103184,15-11-2025,Delhi,Wallet,22.8,5,10,Delivered
O711752,C102830,12-11-2025,Delhi,Card,16.4,4,0,Delivered
O707811,C101907,07-11-2025,Delhi,UPI,26.5,3.5,15,Delivered
O713521,C103294,14-03-2025,Delhi,UPI,22,4.5,15,Delivered
O710987,C102660,30-11-2024,Hyderabad,UPI,37.6,,10,Delivered
O701199,C100273,03-05-2024,Chennai,COD,18.3,4.5,45,Delivered
O705836,C101415,08-05-2025,Mumbai,UPI,17.4,5,0,Delivered
O711902,C102877,21-09-2025,Delhi,UPI,9.2,5,5,Delivered
O700612,C100157,22-06-2025,Delhi,UPI,17.6,5,10,Delivered
O708730,C102111,19-07-2025,Bengaluru,UPI,22.7,4.5,35,Delivered
O713440,C103274,06-08-2025,Mumbai,COD,24.6,5,15,Delivered
O708914,C102147,13-07-2025,Mumbai,UPI,17.1,5,30,Cancelled
O715273,C103706,25-11-2025,Delhi,UPI,28,4,20,Delivered
O713389,C103260,22-05-2025,Chennai,UPI,17.3,4.5,5,Delivered
O702311,C100580,23-07-2025,Delhi,UPI,15.4,5,5,Delivered
O719341,C104679,10-01-2025,Chennai,UPI,21,4.5,5,Delivered
O715676,C103796,22-06-2025,Pune,UPI,18.8,4.5,10,Delivered
O720498,C104946,25-11-2025,Bengaluru,Wallet,26.5,4.5,15,Delivered
O723315,C105641,02-11-2025,Chennai,COD,35.3,3,30,Delivered
O704915,C101180,02-06-2025,Bengaluru,COD,23.9,5,15,Returned
O710868,C102636,24-10-2024, Bengaluru ,Wallet,34.2,3.5,30,Delivered
O716072,C103892,01-09-2024,Chennai,Card,19.4,5,15,Delivered
O716323,C103959,27-11-2025,Bengaluru,Wallet,34.4,,35,Cancelled
O705353,C101289,26-02-2025,Delhi,UPI,17,4,20,Delivered
O706611,C101612,04-09-2025,Delhi,UPI,30.1,4,0,Delivered
O721089,C105078,24-09-2025,Delhi,Card,12.3,5,15,Delivered
O711632,C102808,19-07-2025,Delhi,UPI,18.2,5,5,Delivered
O714449,C103511,06-12-2024,Pune,UPI,26.9,4.5,5,Delivered
O706770,C101649,06-04-2025,Hyderabad,Card,23.6,,25,Delivered
O716519,C104003,18-07-2025,Mumbai,Wallet,20.7,3,10,Delivered
O700807,C100195,02-09-2025,Delhi,UPI,19.9,4,10,Delivered
O711596,C102800,09-02-2025,Delhi,UPI,6,5,10,Returned
O706272,C101533,24-08-2025,Mumbai,Card,41,2,0,Returned
O712127,C102931,25-12-2025,Mumbai,COD,22.3,5,5,Delivered
O715695,C103802,12-11-2025,Chennai,UPI,34.4,3.5,35,Delivered
O715628,C103791,11-05-2025,Delhi,UPI,23.7,5,5,Delivered
O700743,C100183,19-01-2025,Mumbai,UPI,19.5,5,5,Delivered
O719022,C104592,01-07-2025,Bengaluru,Card,,4.5,5,Delivered
O719448,C104699,23-04-2024,Delhi,UPI,16,5,10,Delivered
O715846,C103850,06-12-2025,Mumbai,Card,18.4,4.5,30,Delivered
O723262,C105623,06-08-2025,Mumbai,COD,32.4,4,30,Delivered
O718812,C104543,12-11-2025,Delhi,COD,19.6,4.5,15,Delivered
O704085,C101003,26-10-2025,Pune,Card,32,4,30,Delivered
O702351,C100597,09-08-2025,bengaluru,UPI,23.7,,15,Delivered
O709603,C102326,21-01-2025,Hyderabad,COD,25.6,4.5,5,Delivered
O702824,C100714,25-04-2025,Mumbai,UPI,19.4,5,0,Delivered
O723942,C105803,23-02-2025,Bengaluru,UPI,15.8,5,15,Cancelled
O722173,C105364,20-07-2025,Mumbai,UPI,30.4,4.5,15,Delivered
O713025,C103162,26-11-2025,Pune,COD,28.1,3.5,20,Delivered
O701111,C100253,28-08-2025,Pune,UPI,21.7,4,25,Delivered
O715703,C103804,03-10-2024,Bengaluru,UPI,30.3,3.5,30,Cancelled
O720643,C104984,11-10-2024,Bengaluru,UPI,38.1,2,20,Delivered
O709536,C102314,28-09-2025,Chennai,UPI,16,5,5,Returned
O709572,C102321,19-01-2025,Bengaluru,COD,26.4,4,15,Delivered
O719618,C104735,26-07-2025,Delhi,UPI,10.8,5,5,Delivered
O703645,C100909,09-02-2025,bengaluru,COD,20.2,4.5,0,Delivered
O715602,C103784,03-11-2025,Hyderabad,UPI,40.1,3,40,Delivered
O720020,C104845,21-10-2025,Bengaluru,UPI,28.9,4,10,Delivered
O702593,C100656,26-10-2025,Delhi,UPI,13.8,5,25,Delivered
O717918,C104318,06-11-2025,Pune,Wallet,23,4.5,25,Delivered
O705198,C101262,27-06-2024,Bengaluru,Card,27.7,4,0,Returned
O702224,C100552,10-10-2025,Delhi,UPI,18.9,5,25,Delivered
O707000,C101715,04-08-2024,Mumbai,Card,22.6,5,15,Delivered
O705617,C101366,31-08-2024,Mumbai,UPI,13,5,0,Delivered
O700439,C100112,07-09-2024,Chennai,Wallet,17.9,4.5,45,Delivered
O719667,C104752,05-10-2025,Mumbai,Card,32.4,3.5,50,Delivered
O720848,C105028,16-10-2025,Chennai,UPI,20.3,4.5,15,Delivered
O723440,C105673,07-03-2025,Bengaluru,UPI,22.6,4,30,Delivered
O719215,C104647,22-11-2025,Bengaluru,COD,33.3,,25,Delivered
O720928,C105051,11-04-2025,Delhi,UPI,23.1,4,0,Delivered
O710107,C102444,01-08-2025,Chennai,Wallet,23.4,5,0,Delivered
O713230,C103219,12-11-2024,Hyderabad,UPI,33.5,4,10,Delivered
O706983,C101706,27-10-2025,Mumbai,UPI,18.2,4.5,20,Delivered
O705521,C101337,16-11-2024,Pune,Wallet,22.6,5,20,Delivered
O712003,C102894,15-10-2025,Bengaluru,UPI,26,3.5,0,Delivered
O709853,C102384,15-09-2025,Bengaluru,UPI,30.3,3.5,10,Delivered
O701349,C100300,10-06-2025,Bengaluru,UPI,24.3,4,0,Delivered
O723134,C105597,05-10-2025,Mumbai,UPI,33.6,3.5,15,Delivered
O720905,C105046,25-07-2025,Chennai,Card,18.8,5,20,Delivered
O723317,C105643,15-04-2025,Bengaluru,UPI,28.5,5,10,Cancelled
O718537,C104487,30-06-2024,Hyderabad,UPI,41.7,,45,Delivered
O712520,C103032,28-08-2025,Chennai,Card,23.1,4,15,Delivered
O704411,C101071,31-05-2025,Mumbai,UPI,20.9,4,0,Delivered
O706403,C101563,29-10-2025, Mumbai ,UPI,22,5,25,Delivered
O718547,C104487,16-10-2025,Hyderabad,UPI,37.1,4,20,Delivered
O719516,C104714,23-03-2024,Chennai,Card,,5,20,Delivered
O719282,C104667,18-02-2025,Mumbai,UPI,25.4,4.5,10,Delivered
O710169,C102458,07-10-2025,Pune,Card,32.7,3.5,25,Delivered
O709830,C102381,10-05-2025,Delhi,Wallet,19.7,4.5,0,Delivered
O719165,C104636,30-08-2024,Hyderabad,UPI,34,3,10,Delivered
O714551,C103534,21-09-2025,Delhi,UPI,6.5,5,5,Delivered
O706690,C101632,27-05-2025,Delhi,Card,21.2,,0,Delivered
O708893,C102142,25-05-2025,Bengaluru,Card,24,4,15,Delivered
O701698,C100401,26-03-2025,Mumbai,UPI,30.5,4,30,Delivered
O714668,C103563,03-07-2025,Delhi,Card,30.3,3,10,Delivered
O721879,C105295,05-12-2025,Hyderabad,UPI,26.9,4,15,Delivered
O706046,C101474,11-12-2025,Hyderabad,Wallet,25.3,4.5,10,Delivered
O711943,C102880,28-02-2025,Pune,Card,26.2,4.5,5,Delivered
O704517,C101099,08-11-2025,Mumbai,COD,27.2,4.5,25,Delivered
O718195,C104404,24-08-2024,Delhi,UPI,21.1,5,20,Delivered
O707750,C101896,24-10-2024,Mumbai,COD,24.2,4,15,Delivered
O720499,C104946,27-12-2025,Bengaluru,COD,22.3,5,30,Cancelled
O708179,C101974,17-06-2025,Delhi,UPI,18.2,,15,Delivered
O708132,C101969,10-08-2025,Bengaluru,Card,26.5,4,5,Delivered
O718642,C104512,29-06-2024,Bengaluru,COD,28.4,4,15,Delivered
O722286,C105401,10-04-2025,Bengaluru,UPI,13.7,5,10,Delivered
O721232,C105111,05-10-2024,Delhi,UPI,32.9,4,30,Delivered
O712483,C103028,23-04-2025,Mumbai,Card,23.9,3.5,20,Delivered
O724279,C105893,03-07-2025,Mumbai,UPI,29.1,4,10,Delivered
O723185,C105609,02-06-2024,Mumbai,UPI,15.5,5,20,Delivered
O703659,C100913,04-11-2024,Hyderabad,Card,,3,10,Delivered
O708355,C102024,12-10-2024,Delhi,Card,18.6,5,40,Delivered
O715433,C103743,08-06-2025,Delhi,UPI,23.7,4,10,Delivered
O702268,C100569,19-10-2025,Hyderabad,UPI,16.8,5,35,Delivered
O718271,C104421,12-10-2025,Mumbai,UPI,27.9,2.5,30,Delivered
O702601,C100660,27-08-2024,Mumbai,Card,21.3,5,20,Delivered
O721347,C105131,19-08-2025,Mumbai,UPI,29.8,5,0,Delivered
O713792,C103358,26-11-2025,Delhi,Card,30.7,5,20,Delivered
O722752,C105494,31-07-2025,Pune,COD,18.1,4.5,5,Delivered
O708539,C102077,13-06-2025,Delhi,UPI,21.5,5,0,Delivered
O719775,C104779,07-09-2025,mumbai,Card,23.9,5,0,Delivered
O710133,C102452,05-09-2025,Delhi,Wallet,18.9,4.5,15,Delivered
O703183,C100809,23-06-2025,Delhi,UPI,18.7,4,0,Returned
O700957,C100222,08-05-2025,Bengaluru,UPI,23.6,4,5,Delivered
O704010,C100986,03-11-2025,Chennai,COD,32,3,15,Delivered
O713151,C103191,15-12-2025,Hyderabad,UPI,28.8,3.5,30,Returned
O708820,C102129,16-03-2025,Pune,COD,8.5,5,15,Delivered
O711043,C102671,27-04-2025,Hyderabad,UPI,25.1,3.5,10,Delivered
O708812,C102125,24-08-2024,Mumbai,UPI,30.1,3.5,0,Delivered
O712031,C102903,22-03-2025,Chennai,Card,6.5,5,5,Delivered
O716714,C104035,05-11-2025,Bengaluru,UPI,32.3,4,15,Delivered
O707268,C101785,29-06-2025,Hyderabad,UPI,20.1,4.5,10,Delivered
O719581,C104731,30-10-2024,Delhi,UPI,10.4,5,20,Delivered
O707538,C101849,30-10-2025,Mumbai,UPI,18,5,10,Delivered
O701258,C100283,12-07-2025,Mumbai,Card,26.1,4.5,0,Delivered
O714862,C103601,15-12-2025,Mumbai,COD,18.8,3.5,0,Delivered
O709688,C102344,25-08-2025,Pune,Card,17.5,4.5,5,Cancelled
O704941,C101185,13-04-2025,Bengaluru,UPI,18.6,5,5,Delivered
O724134,C105850,19-12-2025,HYDERABAD,COD,26.8,3.5,20,Delivered
O705868,C101431,04-08-2025,Mumbai,UPI,20.1,,15,Delivered
O702159,C100529,11-10-2025,Delhi,COD,19.9,5,25,Delivered
O722253,C105388,02-10-2024,Hyderabad,UPI,23.6,3.5,0,Delivered
O704065,C100999,12-01-2025,Mumbai,COD,17.6,5,20,Delivered
O707269,C101785,02-07-2025,Hyderabad,UPI,22.8,3.5,25,Delivered
O712525,C103033,29-09-2025,Hyderabad,Card,21.8,4,10,Delivered
O710209,C102469,19-10-2025,Mumbai,UPI,38.2,2.5,35,Delivered
O712389,C103007,03-07-2025,Chennai,UPI,12.7,4.5,10,Delivered
O706670,C101625,23-10-2025,Pune,Card,11.4,5,25,Delivered
O704984,C101203,16-06-2024,Delhi,COD,23.1,5,5,Delivered
O716074,C103892,22-09-2024,Chennai,UPI,9.6,5,35,Delivered
O722438,C105432,26-04-2025,Delhi,UPI,19.3,5,10,Delivered
O702437,C100617,14-03-2025,Delhi,COD,15.5,5,15,Delivered
O716306,C103953,27-05-2025,Chennai,Card,21.1,4.5,0,Delivered
O707921,C101933,13-09-2024,Mumbai,UPI,19.5,4,20,Delivered
O702305,C100580,26-03-2025,Delhi,UPI,18.9,3.5,20,Delivered
O709375,C102254,11-09-2025,Hyderabad,Card,22.4,,25,Delivered
O703261,C100823,05-11-2025,Hyderabad,UPI,34,4,20,Delivered
O719294,C104670,17-03-2025, Mumbai ,UPI,29.1,3.5,40,Delivered
O721904,C105302,23-12-2025,Bengaluru,UPI,22.2,5,30,Delivered
O710648,C102579,14-07-2025,Chennai,Card,16.8,4.5,25,Delivered
O724643,C105973,29-09-2025,Pune,UPI,13.8,5,5,Delivered
O722679,C105476,06-12-2025,Mumbai,UPI,15.2,5,15,Delivered
O710737,C102607,01-01-2025,Delhi,UPI,15.8,4.5,30,Delivered
O713267,C103221,20-10-2025,Chennai,Card,24.5,3.5,25,Delivered
O715543,C103776,26-06-2025,Delhi,UPI,19.8,4.5,20,Cancelled
O701954,C100460,29-05-2025,Pune,UPI,,5,15,Delivered
O701753,C100416,14-07-2024,Mumbai,COD,20.5,4.5,5,Delivered
O706624,C101617,12-11-2025,Chennai,UPI,32.8,4,40,Delivered
O705933,C101448,01-12-2025,Mumbai,UPI,19,,0,Delivered
O711253,C102712,18-12-2025,Delhi,COD,17,5,5,Delivered
O714730,C103572,19-10-2025,Pune,UPI,24.2,4,5,Delivered
O705512,C101334,25-06-2025,Mumbai,COD,22.6,4,0,Delivered
O716567,C104013,06-09-2025,Pune,UPI,22.2,4.5,35,Delivered
O706374,C101552,18-04-2025,Bengaluru,COD,26.1,4,15,Delivered
O702140,C100524,14-11-2024,Hyderabad,UPI,45.4,1.5,0,Delivered
O709757,C102359,09-06-2025,Mumbai,UPI,16.7,,10,Delivered
O708015,C101949,22-08-2025,PUNE,Wallet,22.7,4.5,0,Delivered
O705065,C101221,19-07-2024,Mumbai,Wallet,20.4,4.5,10,Delivered
O704427,C101074,04-06-2025,Chennai,Wallet,14.1,5,10,Delivered
O711139,C102689,12-04-2025,Bengaluru,UPI,22.6,,45,Delivered
O715522,C103771,09-09-2025,Pune,COD,16.4,5,10,Delivered
O709538,C102314,08-11-2025,Chennai,COD,20.6,5,5,Returned
O703944,C100975,02-11-2024,Mumbai,Card,29.1,4,50,Delivered
O702980,C100753,03-08-2024,Bengaluru,Card,35,3.5,5,Delivered
O705952,C101453,16-02-2025,Mumbai,Card,18.3,4.5,15,Delivered
O708403,C102034,14-07-2024,Mumbai,UPI,24.2,4.5,0,Delivered
O713378,C103251,13-06-2025,Mumbai,Card,12.3,5,0,Returned
O723722,C105752,02-06-2024,Bengaluru,Card,30.1,4,0,Delivered
O700805,C100195,09-08-2025,Delhi,Card,16,4.5,35,Delivered
O718040,C104357,18-11-2024,Mumbai,Card,20.5,5,10,Delivered
O716274,C103940,30-05-2025,Bengaluru,UPI,24,4,35,Delivered
O706317,C101544,24-03-2024,Bengaluru,UPI,19.3,4.5,0,Delivered
O721222,C105109,30-04-2025,Hyderabad,UPI,,3.5,5,Delivered
O703201,C100813,25-07-2025,Mumbai,UPI,35.9,4,5,Delivered
O718288,C104425,20-01-2025,Chennai,Card,16.4,5,10,Delivered
O701430,C100325,12-04-2024,Pune,UPI,25,2.5,0,Delivered
O718586,C104500,14-09-2025,Pune,UPI,20.7,4,30,Delivered
O724203,C105871,03-09-2025,Delhi,COD,24.7,5,5,Delivered
O709562,C102317,21-06-2025,Mumbai,UPI,26,4.5,0,Delivered
O708761,C102114,29-09-2025,Bengaluru,UPI,25,5,20,Delivered
O710366,C102503,02-10-2024,Bengaluru,UPI,24,4,10,Delivered
O707048,C101727,26-09-2025,Delhi,COD,21.6,4,0,Delivered
O709871,C102389,30-08-2025, Bengaluru ,Wallet,19.2,5,15,Delivered
O712279,C102976,20-07-2025,Hyderabad,,27.9,4.5,5,Delivered
O700593,C100153,11-11-2024,Hyderabad,Card,30.5,3,0,Delivered
O712736,C103083,20-05-2025,Pune,UPI,28.3,4.5,0,Delivered
O702330,C100587,07-08-2025,Hyderabad,COD,30.1,4,45,Delivered
O714137,C103443,14-12-2024,Mumbai,COD,27.5,4.5,20,Delivered
O716017,C103886,02-11-2024, Hyderabad ,UPI,,4,15,Delivered
O724471,C105942,10-11-2025,Mumbai,UPI,31.2,4.5,15,Delivered
O707663,C101881,21-07-2024,Chennai,Card,,5,0,Delivered
O703608,C100905,13-05-2025,Delhi,UPI,31,,25,Delivered
O721419,C105158,11-11-2024,Delhi,Card,39.8,3,20,Cancelled
O707638,C101869,08-09-2025,Hyderabad,Card,30,4,0,Delivered
O717976,C104335,17-02-2025,Pune,Card,16.2,5,10,Delivered
O719944,C104825,21-09-2024,Chennai,COD,22.9,4.5,20,Delivered
O714701,C103564,17-11-2025,Delhi,UPI,24.1,4,25,Delivered
O706697,C101633,30-11-2025,Mumbai,UPI,28.3,4,5,Cancelled
O705478,C101327,25-02-2025,Delhi,UPI,26.7,4,0,Delivered
O712745,C103085,25-07-2025,Hyderabad,Card,17.5,5,20,Cancelled
O708085,C101961,03-08-2024,Mumbai,UPI,17.1,4.5,0,Delivered
O711614,C102805,08-09-2024,Hyderabad,,32.5,4,15,Delivered
O706930,C101690,16-07-2025,Mumbai,Card,25.3,5,5,Delivered
O715680,C103796,11-10-2025,Pune,UPI,27.6,4,15,Delivered
O702802,C100713,29-05-2025,Mumbai,UPI,28.2,3.5,0,Delivered
O714550,C103534,06-09-2025, Delhi ,UPI,19.3,4.5,0,Delivered
O712833,C103110,03-11-2025, Delhi ,Card,23.3,4,45,Delivered
O701788,C100417,06-08-2024,Bengaluru,Wallet,33.4,3.5,5,Delivered
O709651,C102333,20-10-2025,Mumbai,Card,30.2,3,15,Delivered
O723197,C105609,15-12-2024,Mumbai,UPI,27.5,4.5,5,Delivered
O715945,C103869,28-10-2025,Chennai,UPI,31.2,3,0,Delivered
O720387,C104924,28-09-2025,Mumbai,UPI,12.9,5,5,Delivered
O712772,C103096,17-02-2025,Delhi,COD,16,5,15,Delivered
O702904,C100730,31-03-2025,Chennai,UPI,28.6,4,15,Cancelled
O721079,C105077,28-10-2024,Mumbai,UPI,27.1,4,50,Delivered
O719662,C104749,14-08-2025,Bengaluru,Card,12.4,5,45,Delivered
O705162,C101249,09-11-2025,Bengaluru,UPI,29.2,4.5,15,Delivered
O709089,C102190,12-05-2025,Mumbai,UPI,9.6,5,5,Delivered
O723428,C105673,03-10-2024,BENGALURU,UPI,23.3,4.5,30,Cancelled
O722778,C105501,09-09-2025,Delhi,UPI,18.8,5,30,Delivered
O722208,C105373,31-05-2025,Mumbai,UPI,29.8,4,5,Delivered
O717383,C104181,05-08-2025,Hyderabad,Wallet,35.5,,5,Delivered
O711428,C102756,23-05-2024,Pune,Card,16.3,5,25,Delivered
O705732,C101395,15-06-2025,Mumbai,UPI,21.8,5,15,Delivered
O702285,C100578,29-08-2025,Chennai,UPI,26.2,4,25,Delivered
